Date,IBM,AAPL,MNDT,RIG,AMD,AAL,AUY,F,CCL,NUAN
2018-03-26,-0.014284826131247546,-0.02796451920880545,-0.0034782299097033515,0.021400711971702218,0.02521012668552585,0.0015402005866878225,0.010452952120563047,-0.00837990265418046,-0.011529592080161065,-0.003745267581092358
2018-03-27,0.013251055847289911,0.03074618011908322,0.04873855249085616,0.02378590361632539,0.04852523480259668,0.026768599074655085,-0.0036101048852397555,0.001843360097740627,0.005296586931337067,0.04076596438897592
2018-03-28,-0.0029591357149019574,0.004603911942965246,0.002371127062087417,0.007121026995677517,0.018017953516060774,0.0009823781976192993,0.021660629311438532,-0.0027700584656075804,0.01718104471785913,0.01924312705057133
2018-03-29,-0.0023519266852859125,0.00017876634129858926,-0.002368319536580893,-0.012269927283794078,-0.011066460261089942,-0.012865494292937672,-0.02222220063700145,-0.013723660964514592,-0.01172480931515885,-0.029411800730683845
2018-04-02,0.021325126840361423,-0.00023999811737455428,-0.0011926331077953347,0.019348226709563238,0.04604605091952726,0.03843928261291655,-0.010676146619453566,0.018083250935933007,0.016138817808595822,0.024234809734840528
2018-04-03,0.006299711130498673,-0.00447387260039749,-0.004141993870074794,-0.013429763465132171,0.008307364772103035,-0.024686476005721058,0.024647864562796138,-0.01271565728774337,0.007082357291551893,0.011673137008125072
2018-04-04,-0.042125913889742676,-0.04081753716784742,-0.05272732358990294,0.0010416904671315167,-0.07599124888274111,-0.028458547131038472,0.06360418133965971,-0.042318311222623646,-0.014203272458933507,-0.020013291550084928
2018-04-05,0.0026547416871644048,-0.0012747781803739509,-0.013761454344538678,-0.03526962518721052,0.0029850480001829536,0.006857154482886905,-0.019011387886161028,-0.0008818543868849768,-0.0047546810199143585,0.0045455121362189075
2018-04-06,0.01883228594538606,0.015148834996773672,0.013659634336184043,0.018181753377500335,0.022380495293622064,0.027460804372199377,-0.02222220063700145,0.008865197709456856,0.016915583113250927,0.013149307293216218
2018-04-09,-0.005862978814229831,-0.0010006955736938054,0.017795606462955554,-0.011235920031242332,0.022564129951672677,0.013465352577738243,-0.018115924814873587,0.0,0.007498054708655773,0.011258295889026486
2018-04-10,-0.002322191870742987,-0.001445086705202312,0.01039262750273438,-0.04059404276502089,-0.023589696639623396,0.06057009789319527,0.017543843505051043,-0.0008741459133428462,0.037082257751292674,0.003311310734587837
2018-04-11,-0.006413123562457208,-0.001219338785790889,-0.060339818691257124,-0.0637488165274024,0.00506587551313138,0.037115587346046836,-0.0456140767687773,-0.004393689827069014,-0.006325074328988193,-0.004679203984879999
2018-04-12,-0.008421034839418626,-0.004209651762429256,-0.03305787295208288,-0.0063463871435361155,-0.010020078763181825,-0.011731499670823856,0.02040814340536656,0.016521702642026154,0.004528433969104288,0.007260724823869976
2018-04-13,0.012352613547306756,0.00028609138406594087,0.010052938512831159,-0.04508566213890657,0.026470540111589246,0.018823552259149397,0.006825931901308381,0.0061674578102058775,0.02008414545856246,0.015873092252123463
2018-04-16,0.0006330128634154024,-0.004513560820611283,0.001578983507658306,-0.028720620563941084,-0.009000015258789063,-0.005853033850248369,0.010169481662661638,-0.0017606037295886615,-0.005649726984540538,-0.008707305929464981
2018-04-17,-0.013159481507625196,-0.009915575644694408,0.011035259287649913,-0.02039080388988911,-0.0233463746134859,0.0213903743315508,-0.010309268214748769,0.004374469763769121,0.007885005161165061,-0.018506295722301155
2018-04-18,0.022019127444997556,-0.0001687125567109324,0.0047568790816580105,-0.019688329208698292,0.014272175921783826,-0.02709673809748824,0.0033444784051375933,0.004393689827069014,-0.010371488928342859,0.006489252466214955
2018-04-19,0.009987228449425923,0.005524812876535615,-0.001062723596598798,-0.0023980601456689847,0.006876291394897599,0.013675525518102196,0.009999990463256836,0.019678019769548617,0.002759048299658864,0.002626407914169169
2018-04-20,0.02028400105109634,0.02860495139637592,0.0255999755859375,0.008835313924694657,0.005970190893330913,0.0027712869012598423,-0.00680271446845552,0.01725708720325008,-0.014474819474481121,0.008586531242045396
2018-04-23,-0.005722980999258476,0.009530637897497488,-0.01252038822693523,-0.016286629773138116,0.004955420215929253,0.003628562955860409,0.010344899593718312,-0.018450166646666485,-0.005919845262716729,0.00599999235697849
2018-04-24,0.006484174500671393,0.016478516072385627,0.019220433091369234,0.003202559054126096,0.009813486939481173,0.02204628782282038,-0.024390304687326066,0.008144810048361211,0.014584290926893976,0.013368975288149686
2018-04-25,-0.0010288675177065822,-0.006333776966077483,0.009798600813961252,-0.01209682071122264,0.03479128895335196,0.009196369296789306,-0.006968717819720989,-0.013686096533594004,-0.007932824086305848,0.00543480906387638
2018-04-26,-0.000818502645326952,-0.0006093474682607509,-0.0010923243226125614,0.005577740831447452,-0.01563938160843887,0.025753108837808535,-0.010273962536277182,-0.0008756767788990457,0.031475962639407364,-0.0074829916158488
2018-04-27,0.002451711948411007,0.010243857779153964,0.029891263503432554,-0.0008058202260108257,0.008035728046480724,-0.019976552386821604,-0.020338963325323277,-0.007894750491184117,0.00015538505210021684,0.0026990683803164825
2018-04-30,0.01293755104547102,-0.019305431010662046,-0.007254417422607892,0.0,0.01627489135140733,0.013103441260326868,0.030405456563518413,0.025151775244516558,0.02999539607540954,0.0054054315753564695
2018-05-01,-0.002419647862839322,-0.016164908251959546,-0.01828254502241161,0.015548324869538995,-0.02770084883178858,-0.011665888774608179,0.0,-0.0008889092339409722,-0.013757098494527713,-0.004761890120922763
2018-05-02,0.01391384473623589,-0.007647158759070219,-0.005419971272953053,-0.0016736785006611478,0.011711721619211777,0.02290071418581185,-0.0313589394343681,0.0044405141845923835,0.021637600184796674,0.016183416463681734
2018-05-03,0.0009850643492275465,-0.005742520347943412,0.07458565486284846,0.021775484450994677,-0.0027523566693072074,0.003313595021264793,0.009868411765204126,-0.002685741518915451,-0.005080973279614222,-0.007560212283263358
2018-05-04,-0.019915009024409114,-0.03130435809848352,-0.036144600462750344,-0.03602059020499582,-0.03676467043408923,-0.02658684096650449,0.026578047827083954,-0.01792113010749858,-0.009047614203559028,-0.018480392726454
2018-05-07,0.005416660570568214,0.00010794370052099727,-0.02084532098788066,-0.00327600014152808,-0.023851631187509898,0.011183587202098973,0.0,0.0017605197793822156,0.01115649106351411,-0.019463069869573933
2018-05-08,0.0,-0.005730026093939005,-0.010752718349589694,-0.008123430088276462,-0.010443854477762455,-0.015827974012837857,-0.010273962536277182,0.004416893852338861,0.0012651908419512934,0.007194243566953631
2018-05-09,-0.005003491893845977,-0.00434198630577893,-0.012297441487360963,-0.035573183913798094,-0.025751090176663056,0.03331004647124067,-0.00340135723422776,0.013380875826925383,-0.007086626188022884,-0.004602221314662569
2018-05-10,-0.007614304036310325,-0.012250920025953108,0.0016483893070267349,-0.015128578307516677,-0.012520916355276334,-0.012768070716090662,0.0,-0.015398557688528412,-0.001093856513376329,-0.05551208272293483
2018-05-11,-0.000208216672927934,0.004749639185090982,0.018805318253463637,0.02980623071954087,-0.005046212296880009,-0.012357334135918528,0.02006687043082556,0.0026738579261596004,0.0,0.042222221496389246
2018-05-14,0.0011766964823503262,0.004550027169703234,0.007319879867108493,-0.022988520026831497,-0.0074134428639514496,0.0067836471468384505,0.010169481662661638,0.004452291994536456,-0.012812495231628418,0.0023112167986581457
2018-05-15,-0.0016723691384496083,0.001820303780451202,-0.014212620683986708,-0.0029962517385803754,-0.02216744641415334,-0.02784383998570714,0.010526306103030627,-0.010810800129287304,-0.003386718346732732,0.013910337843179483
2018-05-16,-0.0064718003307206815,-0.011339739176158272,0.012935964044012337,-0.016442471236705312,-0.014240454637056388,-0.021562723907820713,0.01413426251992438,-0.016949115052341066,-0.0027573576676117703,-0.01883830930684211
2018-05-17,0.0,0.005372311206574136,-0.005714307512555803,0.002909088134765625,-0.00234556161537666,0.006150351899293386,-0.0035842260214997163,-0.005263194879337608,0.010985676085526978,-0.011547272183846633
2018-05-18,0.0026995191574716196,0.004701131851782292,-0.014245014864278283,0.007283279761793958,0.004594212686745088,0.004132238280555913,-0.014440419540959022,0.009615354957343497,0.0010785290443546245,-0.04500390912795251
2018-05-21,-0.0037254095770322825,0.0019680591339760636,0.026106751981363842,-0.004382791925185676,0.019622658783534787,-0.012345612256707312,-0.01773047996451114,-0.007880923991823453,0.003231866774669519,-0.013808166957384455
2018-05-22,0.002954900071270334,0.006476277678525722,0.023323593436006894,0.015261630425426066,0.0015384967510516827,0.03640447037943294,0.020905904241126094,0.005181301065430459,-0.002620311429357954,-0.009325686937996664
2018-05-23,-0.002216916610654048,-0.010786125253569378,0.0017964482200554844,0.001492500347664117,-0.013147724074368008,-0.003752341690955839,0.0,0.0052174277927564535,0.0029289723040170695,0.003556165851540484
2018-05-24,0.00221619196341078,0.0032844750857857234,-0.013244991286597896,0.00533127907190421,-0.02679934276799069,-0.014438816171651788,-0.021126825004031707,-0.014847168482604188,0.0031079557573356897,0.021397949911233376
2018-05-25,0.0018068081729841917,-0.0018594597644376253,0.014285701310552928,0.029295319256254854,-0.010447787112557344,-0.024874490191213662,0.0034723015571050554,0.004325275858123296,-0.0026529051823922915,-0.007988379200241447
2018-05-29,0.009190976592214411,-0.0015990820000465246,0.0024331456343007173,-0.008305679550378994,0.006691461253842793,0.022645703051296047,-0.01413426251992438,0.013793172053857604,0.01789919004913227,-0.00436675301810845
2018-05-30,-0.005074015889382382,0.0011719647308358406,-0.009702841093566613,-0.026122424067283163,-0.025222564104886068,0.008699658092040052,-0.010416656318638471,-0.001734645119416487,-0.0035110312996946354,0.01447184928984403
2018-05-31,0.01050347992524481,0.0018694909797752992,0.0017941854383280126,-0.016881032574801915,0.0007278187080364206,-0.0032257922747988273,0.0,0.008583642151915002,0.012055871275269494,0.010256459540039368
2018-06-01,0.0033700897308522673,-0.011968721390785945,0.0,-0.019017414682609705,-0.030042924896030394,0.00113505647960332,0.010344899593718312,-0.0034275888253233137,-0.007817451521758684,-0.002952043809937712
2018-06-04,-0.00520029211545133,-0.0009914550303244945,-0.01779354841045236,0.033976802074429456,-0.006097571218988302,-0.018619429558983238,0.017361176648623015,0.0,0.0007887559164216009,-0.024981589554465597
2018-06-05,-0.004543860555418753,-0.0012430218328628798,-0.013929180353710784,-0.014434590829752465,0.0,0.013398805057549285,-0.02120147802673658,-0.007666111954218433,0.001483193014753725,0.0064701567457543735
2018-06-06,-0.0025633974226919832,-0.001807523812946148,0.001717159729591014,-0.01891258729145137,-0.03981422651758887,-0.01703102073132091,-0.0034364227382495897,-0.008424632050029418,-0.017889710951846285,0.01130747467048236
2018-06-07,-0.0024828235414292286,0.0035025892547597653,0.024068771228133532,-0.024316086514784126,0.05938089607793453,0.009936735294462245,0.006825931901308381,-0.005012486600159105,0.0006517370299202929,0.005722409781818884
2018-06-08,-0.007862127782857069,-0.002772395168558258,0.0011764975155101104,0.03928834262146623,-0.05027544898223513,0.019335725473691518,-0.006872845476499179,-0.0049834235719935,0.0014746871110608846,0.0
2018-06-11,0.00027279700093116744,0.0006271772780171214,-0.00527241676607525,0.00232743877784679,-0.03418800149803989,-0.02104045889970195,-0.03092780464424631,0.005785177379476456,-0.002295071961449795,0.013649451627947236
2018-06-12,0.0015636270679458947,-0.004650187535851856,-0.009872246403756037,0.030421169963513402,-0.0006313275748423608,0.0185394461521796,0.0,-0.0033139985803131277,-0.014357925277743442,-0.02318843890723003
2018-06-13,0.0029975092881143776,0.008938786181636687,0.002873519434293537,0.0024232417361771726,-0.032258017816035205,0.010832017223195751,-0.00671140295251806,0.006611563734210188,-0.021770459160817913,-0.0021246952118277795
2018-06-14,0.009887467584772072,0.00391542671913895,0.008027597059052234,0.014411477566052065,0.02226238390794599,-0.0004644787999490783,-0.03278693266050828,0.009166638056437174,0.003878976134021656,-0.004158024328441524
2018-06-15,-0.003381596164058303,0.006262182018894465,0.008153720968337679,0.01893000407058038,-0.01743466350912968,0.006734809713852533,0.03583058550090386,-0.0033783751129669096,-0.018437504768371582,0.009655143367095165
2018-06-18,-0.002080712977401084,-0.004577392952954072,0.0,-0.021848759429955986,-0.0574783861331749,0.004457012353873967,-0.006734000247088343,-0.0143824095332579,-0.0026446510916870933,-0.003508750215153373
2018-06-19,-0.005449965646369606,-0.0029707413501728914,-0.009506824012918745,-0.03020131328633127,0.009495539690792193,0.012372126406527843,-0.0235690008648092,-0.005922220838058674,0.007661004859027372,-0.012031159075382235
2018-06-20,0.011024742506264977,-0.0008049041672746436,0.00935671601419915,-0.0056315119151743925,0.018419457358744853,-0.00912358318118813,0.013114741796192448,0.008354250562982538,0.014392963005313123,-0.006973534470008306
2018-06-21,0.009397545641719747,0.009559376694968291,0.01953818446602819,0.03476154479821539,0.06006006143610181,0.01284789713332254,0.009999990463256836,0.007627131451960233,0.00826440969801323,0.011781030733811195
2018-06-22,0.002541608629231756,0.006447437028389284,0.015042117170646985,-0.009538941676219836,-0.0012674561534929774,0.0026531744520167937,-0.01003343521541278,0.008510670763380985,-0.013884438780775022,0.0042075168198631155
2018-06-25,0.011467258409773765,0.006706629053833575,0.026494107432501832,0.034645636770978865,0.03388751118997149,0.034314914630714746,0.013245020564786776,0.011177997692321381,0.027413154158961273,0.017680385940979832
2018-06-26,0.00200917373403043,-0.007869212194056036,0.008838405427659108,-0.017929853720200204,-0.011749367412624258,0.019563551547353963,0.0,0.003460204186943589,-0.020840406336281134,-0.011494229206855184
2018-06-27,0.01171735839804254,0.00577655935922805,0.010217104021144044,-0.04313726986155791,0.043450438854727914,0.02123309869058004,0.020270250677801457,0.010398603635680874,0.03698175075375066,0.01705757313860991
2018-06-28,-0.014047837701586107,-0.007604529332265135,-0.0038860376455534655,-0.014383011342515703,-0.030976432749521974,0.0033916269737798046,0.006896544920278584,0.007915580782212573,0.01617897850940011,-0.002904799664088759
2018-06-29,0.0044184231353617395,0.006334171014590332,0.007096752043693296,0.004444475527162905,0.027255034422630338,0.007581723281760621,0.0,0.022084806249094348,-0.0026242394380569176,-0.0032514807969321927
2018-07-02,-0.011426069717342908,-0.018278670534683485,-0.027415149129267943,0.023238411999310267,-0.02432430081336175,-0.016428163866206626,0.003460204186943589,-0.0072595209058901764,-0.005630823236211041,-0.021644965867042964
2018-07-03,0.007678608268421976,0.02060810083363093,0.008894497565706889,0.02678568957715541,0.013806708587790172,-0.002922439217196542,-0.05154634107374385,0.009909964555964958,0.006650351280614047,0.0056497447836862105
2018-07-05,-0.006762502779316951,-0.0007556914271811211,-0.005121634077604301,0.009855888165450858,-0.024454717961696078,-0.0036988959046174467,-0.022801359343170003,0.004504521533020242,0.003154026741515925,-0.014164296438974912
2018-07-06,-0.006712332768230269,-0.013752578346130598,-0.015247762046257931,-0.018547197262379765,-0.05412371957551663,0.002618446654018932,0.01273891685835697,-0.0018116356732590844,-0.010890548543144809,-0.012578677882635829
2018-07-09,-0.012623600514986755,-0.005699218105829486,0.014952153724092655,-0.023065508132096103,0.0071726799263692725,-0.028788335911407174,0.022222276045109703,-0.009008957149438354,-0.007652150029721467,-0.024038386918998813
2018-07-10,-0.0013840111206856371,0.0018876860032399421,-0.01268888226599021,-0.008595980317419155,0.002411146182003137,0.0066023902787799675,-0.003278685449048112,-0.004464302820210845,-0.02242309999824947,-0.0026918030198994315
2018-07-11,-0.006527813061256701,0.0032890987649204246,-0.01807224278111647,0.013109931354895497,-0.007430392697700824,0.06134174378956653,0.03973506169436033,0.007174881295341228,0.00017238485402074354,-0.008801629968516722
2018-07-12,-0.004113886580476367,-0.007914314407539853,-0.02359879649119885,0.01529490833751709,-0.009140744663317513,0.0019230684585123394,0.020270250677801457,0.004504521533020242,-0.0015434771131580753,-0.02199999647245161
2018-07-13,0.0037555852887860906,-0.0013083525099661661,0.005750343739552906,0.006637179188998481,0.024580326133740355,-0.022307836077075163,-0.003448272460139292,0.0036298469932605866,-0.0005170420382659762,0.0026126839664756198
2018-07-16,0.0014415792793002057,0.003185049064032815,0.03289092310061149,0.003044137047785832,-0.009744205034633711,-0.0005367809625507487,-0.0034364227382495897,0.009132367994271334,-0.0029194914130004335,0.003926720550948566
2018-07-17,0.008704669839692893,-0.008959140702198616,-0.017427940274309755,0.017001493082581344,-0.02242429328687263,-0.007547240040709299,0.0,-0.00555550600766242,-0.004629637503026837,-0.025810737165106512
2018-07-18,-0.0070377860602010974,0.007195770630912503,-0.004730923975631957,-0.00786159007045119,0.0053128777892861734,-0.009736813996967516,0.010452952120563047,-0.0018432722014933573,-0.0067647167927641395,0.0019329635127744355
2018-07-19,-0.00940142595868334,-0.011545165339342144,-0.002354379992125872,0.00078796497542654,0.0,0.004958210548593689,0.007168452042999433,0.0064279748660849515,0.005743245746725369,-0.0038886193122423425
2018-07-20,0.015008724241252045,0.001772845656766833,0.0029325067036875038,-0.003949462190956034,0.00960383246563853,0.0021074293542368565,-0.010676146619453566,0.011235944019676408,0.009877415173659672,0.0077620040000082715
2018-07-23,0.004441402442754985,-0.004877323108311799,-0.000588594998031468,0.012499987892806711,-0.01153615919725981,-0.010358549106043717,0.003571425226269879,0.008522741383674813,0.0008590934090225192,-0.012426446923546329
2018-07-24,0.002181294763652268,-0.0028579010677029586,0.036363575344749086,0.0047132339434352,0.03343280393685868,0.01937674496934907,0.01773047996451114,-0.005708797776949828,0.012482892406815027,0.016666746752563973
2018-07-25,-0.004177807870247141,-0.009116387588738246,-0.014015816232478486,-0.014206811688388913,0.01533742403076846,-0.02331186867628573,0.0,-0.01937991946257124,-0.00592025336550884,-0.013725521417573057
2018-07-26,0.004883584800240163,0.0020553614677040334,0.0,-0.01959247613758919,-0.0693473510861995,-0.05733162671396824,0.007194237817389377,0.02465483151237035,-0.004353883803068606,-0.01359219144655165
2018-07-27,0.011845618616238595,0.020565206690891562,0.03059389481389964,0.006158577761019343,0.006816946137753982,0.006010560396506872,-0.05923347842253622,0.0030120213711136456,-0.0060480783701123905,0.015923538703960193
2018-07-30,-0.004765170594231576,0.010369933807545874,0.042618932136914874,-0.018264822286714992,-0.0010309514513891053,0.02281845092877067,-0.01639342724524056,-0.01104414219437204,-0.009453407256369816,0.045248804613974146
2018-07-31,0.005557768972297344,5.259992361785482e-05,0.004487220947871552,0.03087348310664298,0.05271320091241248,-0.0071320072838761605,-0.022435953278515396,0.00692380783395841,-0.00679812244802167,0.0013522715448914203
2018-08-01,0.008703958783569306,-0.011901747898726946,-0.004481414554230214,-0.0015798150082727105,-0.007633554442947084,0.031488106775872785,0.0031446510230593496,0.015904651532064454,0.009127804545641247,0.0
2018-08-02,-0.0006999422058893684,-0.03395152805078595,0.0006493036009876103,-0.022346423991432305,-0.03412222546120414,-0.0018489089724177039,0.025477757787232685,-0.002020248336801561,-0.015530590152420028,-0.03467027255166923
2018-08-03,-0.031136613357754993,-0.004637041585894019,0.028571402031326344,-0.014117670994178922,0.023759279316295092,-0.009458664809900092,0.0,-0.011077507884859917,-0.001866315115618532,0.0013149307293216217
2018-08-06,0.006260675308357972,-0.005144265981820913,-0.0153435956919623,0.0030769201425405648,-0.02858660312203397,-0.0039205837025477214,0.013029303818510493,-0.0029999732971191405,0.001709083524008438,-0.004617473101097727
2018-08-07,-0.0024548885923973986,0.010558029029896204,0.0032679862818002854,0.006833724530487382,-0.0015360357522868895,0.010090638782628985,0.025889943666086206,-0.003984059960658085,-0.0010233252174777544,-0.0117570058466058
2018-08-08,0.0029865227311776377,-0.0058238142706591445,-0.008519011303477786,0.0038520214810371625,-0.006166538791317231,0.0007810148246823329,-0.013289023913541977,0.0,0.00896334490817276,-0.0019354576713046104
2018-08-09,0.005222293204942956,0.003102151960440899,0.008463549306422333,0.03574203902387913,0.024514787748041778,0.016342440482062955,0.012987000923330156,0.014910593036566203,-0.00423083430960274,-0.040197922847693676
2018-08-10,0.00013839965158191463,-0.0008198214141827413,0.0078947294121633,-0.015359784625335897,0.0015715393612210549,0.012980176913027731,0.0,0.01715439746836515,0.002343542022299057,-0.0053731932256066576
2018-08-13,0.00998952340691455,0.0021021568321555055,0.015894087333070683,0.07772430680559746,-0.02974946238849825,0.013408420158868992,0.04966890606450028,0.028747406524738253,0.006567857572132178,-0.009489897495664285
2018-08-14,-0.002517436498487473,0.0019509119478726782,0.016778523919496573,0.011965759994079068,-0.002503813025959522,-0.006786102034867617,0.017301103432493185,0.0010515487530131996,-0.006788892367782407,0.008823475056698532
2018-08-15,-0.009540587299788744,-0.00487527132448943,0.015742611063732013,0.0580985798731227,0.008056386832572059,-0.012987000923330156,0.04255315191482673,0.0010571066428658054,-0.012138811148881257,0.005379550788433679
2018-08-16,-0.006718924848203706,-0.007414438367030696,0.0013811812653045632,0.016620526910787334,0.026686841407711603,-0.010860923110254554,0.04779415921820445,-0.001052655671772204,-0.009448310595004594,-0.0006005703796517142
2018-08-17,-0.008771271325063845,-0.01939654864267983,0.0013840487441759042,-0.002795963459962564,-0.033995794456060005,0.005264563150909678,-0.026615943040625437,-0.002098683979441863,-0.020380712833735416,-0.006031392361703494
2018-08-20,-0.0009565293816558775,0.012104536064962002,-0.0013889207148266027,-0.04093019352402798,-0.009600738651806247,-0.05126184847549498,0.014545440673828125,-0.016736384977954263,-0.006294534948459882,0.0053924437228951155
2018-08-21,0.00700674453313668,0.008118126110933788,-0.010402192630835584,0.002640821644176546,-0.021021025321151503,-0.008754434537914494,-0.018382335217044615,-0.009211790654733992,-0.007377061687532018,0.003592831683931674
2018-08-22,0.005273663960129859,-0.004437164507986383,-0.02546454868264626,-0.004317805791389095,-0.030571938406936956,0.022205667756634507,0.014285700905079517,0.010214543601571039,-0.009298526948098398,0.0
2018-08-23,-0.002275146976695562,-0.003913401446844604,-0.057718163246261375,-0.020869545314622963,-0.05191129559915544,0.009185935398552168,0.02554742080261265,0.004136500676053504,-0.0037847546569656893,0.004229594371908566
2018-08-24,-0.00398732054232124,0.0020314054894161352,-0.020573560154014826,0.014225948034086156,-0.046704482843769414,0.002056602260065848,-0.025641001008693983,-0.0031088795680260365,-0.0029484079840333827,-0.005454538652110362
2018-08-27,0.0017014311943028123,-0.0036380776750031727,0.02715744501379691,-0.009345764859736148,-0.012830781394219816,-0.012813941418099516,-0.010676146619453566,-0.024615361140324518,-0.002111435256774294,0.0017996157548576036
2018-08-28,0.002449876691567302,-0.0031505522976702006,-0.0062189292253851496,0.010075557270905967,0.018032182975070556,-0.02571213775760026,0.024475502031601468,0.006944414221630507,0.00032377985119591936,0.009592306328339432
2018-08-29,-0.0045618438029811186,-0.012854880352099253,-0.016069235103701764,-0.03302280912713932,-0.034482764020578066,0.0039350675851587075,0.003546095992902228,0.0039960000937478025,-0.007111725375826608,0.0018180904711962973
2018-08-30,0.007481540936903428,-0.007973118832236841,-0.0012232695594514723,0.005714260801977041,0.015816588034732598,-0.0009911029465416877,0.007168452042999433,0.017223918770523445,0.006293357785478715,-0.001828196056510907
2018-08-31,-0.005215484151081569,-0.004944639985600111,-0.014050062947162252,-0.0016542186796477858,-0.011249525653341638,-0.005714274341275233,-0.0036101048852397555,0.016597592882582415,0.0009747775684394194,0.0006124065796444478
2018-09-04,0.002055056849174506,0.00021891795874134665,0.004242405746922348,0.04721749427936113,-0.09523803851608281,-0.011160733292297585,0.04044122513138661,0.006295851796805522,0.00016334457903528107,-0.012269930767127495
2018-09-05,-0.010124634992183449,0.009258091292721727,0.05385557565625516,0.0026713921811271327,0.030601823298189088,0.027934407399745956,0.045627421580234646,-0.002111879992124886,0.00032803768022363875,0.027338902902405204
2018-09-06,0.0033361195000373807,0.013835431565816993,-0.007279987614225539,0.03303570463036988,0.009957349868028707,0.025329280942118153,0.031620523561551435,0.005274181379206278,-0.004065701629140589,-0.012499991387821553
2018-09-07,0.003357498206691308,0.002479166268317252,0.0019417303133687424,-0.013071927434556438,-0.015578638373761673,-0.003132313432085297,-0.0041152222998090985,0.014877724964781952,-0.01289376382609837,-0.019135792850168542
2018-09-10,0.006480302534603729,0.011857864464244538,0.0025839769403022037,0.0027497464152859224,-0.06181171561980328,-0.01991723902749098,0.03265312676229035,-0.007518763874244884,0.005454839444886592,0.007840776826581396
